AudioMothCode,hour,,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,backupTime,hour
AM-16,13,16804,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190618_131000.WAV,GRABADOR-SDZG-AM-16,20190618_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 13:10,60.00046875,,Recorded at 13:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:24:57-08:00,WAV,WAV,audio/x-wav,13:10:00 18/06/2019,13
AM-16,14,16958,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_145000.WAV,GRABADOR-SDZG-AM-16,20190619_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 14:50,60.00046875,,Recorded at 14:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:29:45-08:00,WAV,WAV,audio/x-wav,14:50:00 19/06/2019,14
AM-16,15,17682,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_153000.WAV,GRABADOR-SDZG-AM-16,20190624_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 15:30,60.00046875,,Recorded at 15:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:52:26-08:00,WAV,WAV,audio/x-wav,15:30:00 24/06/2019,15
AM-16,16,16249,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_164000.WAV,GRABADOR-SDZG-AM-16,20190614_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 16:40,60.00046875,,Recorded at 16:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:07:37-08:00,WAV,WAV,audio/x-wav,16:40:00 14/06/2019,16
AM-16,17,18556,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_171000.WAV,GRABADOR-SDZG-AM-16,20190630_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 17:10,60.00046875,,Recorded at 17:10:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:19:55-08:00,WAV,WAV,audio/x-wav,17:10:00 30/06/2019,17
AM-16,18,17122,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_181000.WAV,GRABADOR-SDZG-AM-16,20190620_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 18:10,60.00046875,,Recorded at 18:10:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:34:52-08:00,WAV,WAV,audio/x-wav,18:10:00 20/06/2019,18
AM-16,19,16698,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190617_193000.WAV,GRABADOR-SDZG-AM-16,20190617_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:30,60.00046875,,Recorded at 19:30:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:21:37-08:00,WAV,WAV,audio/x-wav,19:30:00 17/06/2019,19
AM-16,20,17997,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_200000.WAV,GRABADOR-SDZG-AM-16,20190626_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:00,60.00046875,,Recorded at 20:00:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:02:20-08:00,WAV,WAV,audio/x-wav,20:00:00 26/06/2019,20
AM-16,21,17719,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_214000.WAV,GRABADOR-SDZG-AM-16,20190624_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 21:40,60.00046875,,Recorded at 21:40:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:53:36-08:00,WAV,WAV,audio/x-wav,21:40:00 24/06/2019,21
AM-16,22,18590,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_225000.WAV,GRABADOR-SDZG-AM-16,20190630_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 22:50,60.00046875,,Recorded at 22:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:21:00-08:00,WAV,WAV,audio/x-wav,22:50:00 30/06/2019,22
AM-16,23,16292,AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_235000.WAV,GRABADOR-SDZG-AM-16,20190614_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 23:50,60.00046875,,Recorded at 23:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:08:58-08:00,WAV,WAV,audio/x-wav,23:50:00 14/06/2019,23
AM-17,0,21608,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_000000.WAV,GRABADOR-SDZG-AM-17,20190630_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 00:00,60.00046875,,Recorded at 00:00:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:06:38-08:00,WAV,WAV,audio/x-wav,00:00:00 30/06/2019,0
AM-17,1,19314,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_014000.WAV,GRABADOR-SDZG-AM-17,20190614_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 01:40,60.00046875,,Recorded at 01:40:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:49:18-08:00,WAV,WAV,audio/x-wav,01:40:00 14/06/2019,1
AM-17,2,20616,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190623_024000.WAV,GRABADOR-SDZG-AM-17,20190623_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 02:40,60.00046875,,Recorded at 02:40:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:41:22-08:00,WAV,WAV,audio/x-wav,02:40:00 23/06/2019,2
AM-17,3,20908,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_032000.WAV,GRABADOR-SDZG-AM-17,20190625_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 03:20,60.00046875,,Recorded at 03:20:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:06:33-08:00,WAV,WAV,audio/x-wav,03:20:00 25/06/2019,3
AM-17,4,21632,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_040000.WAV,GRABADOR-SDZG-AM-17,20190630_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 04:00,60.00046875,,Recorded at 04:00:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:08:43-08:00,WAV,WAV,audio/x-wav,04:00:00 30/06/2019,4
AM-17,5,21640,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_052000.WAV,GRABADOR-SDZG-AM-17,20190630_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 05:20,60.00046875,,Recorded at 05:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:09:24-08:00,WAV,WAV,audio/x-wav,05:20:00 30/06/2019,5
AM-17,6,18909,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_061000.WAV,GRABADOR-SDZG-AM-17,20190611_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 06:10,60.00046875,,Recorded at 06:10:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:14:31-08:00,WAV,WAV,audio/x-wav,06:10:00 11/06/2019,6
AM-17,7,19490,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_070000.WAV,GRABADOR-SDZG-AM-17,20190615_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 07:00,60.00046875,,Recorded at 07:00:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:04:22-08:00,WAV,WAV,audio/x-wav,07:00:00 15/06/2019,7
AM-17,8,19932,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_084000.WAV,GRABADOR-SDZG-AM-17,20190618_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 08:40,60.00046875,,Recorded at 08:40:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:42:25-08:00,WAV,WAV,audio/x-wav,08:40:00 18/06/2019,8
AM-17,9,21518,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_090000.WAV,GRABADOR-SDZG-AM-17,20190629_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 09:00,60.00046875,,Recorded at 09:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:59:08-08:00,WAV,WAV,audio/x-wav,09:00:00 29/06/2019,9
AM-17,10,19220,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_100000.WAV,GRABADOR-SDZG-AM-17,20190613_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 10:00,60.00046875,,Recorded at 10:00:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:41:13-08:00,WAV,WAV,audio/x-wav,10:00:00 13/06/2019,10
AM-17,11,21099,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_111000.WAV,GRABADOR-SDZG-AM-17,20190626_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 11:10,60.00046875,,Recorded at 11:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:23:02-08:00,WAV,WAV,audio/x-wav,11:10:00 26/06/2019,11
AM-17,12,21537,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_121000.WAV,GRABADOR-SDZG-AM-17,20190629_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:10,60.00046875,,Recorded at 12:10:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:00:46-08:00,WAV,WAV,audio/x-wav,12:10:00 29/06/2019,12
AM-17,13,20250,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_134000.WAV,GRABADOR-SDZG-AM-17,20190620_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:40,60.00046875,,Recorded at 13:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:09:49-08:00,WAV,WAV,audio/x-wav,13:40:00 20/06/2019,13
AM-17,14,18956,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_140000.WAV,GRABADOR-SDZG-AM-17,20190611_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 14:00,60.00046875,,Recorded at 14:00:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:18:33-08:00,WAV,WAV,audio/x-wav,14:00:00 11/06/2019,14
AM-17,15,19682,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190616_150000.WAV,GRABADOR-SDZG-AM-17,20190616_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:00,60.00046875,,Recorded at 15:00:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:20:53-08:00,WAV,WAV,audio/x-wav,15:00:00 16/06/2019,15
AM-17,16,21565,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_165000.WAV,GRABADOR-SDZG-AM-17,20190629_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:50,60.00046875,,Recorded at 16:50:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:02:56-08:00,WAV,WAV,audio/x-wav,16:50:00 29/06/2019,16
AM-17,17,19408,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_172000.WAV,GRABADOR-SDZG-AM-17,20190614_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 17:20,60.00046875,,Recorded at 17:20:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:57:18-08:00,WAV,WAV,audio/x-wav,17:20:00 14/06/2019,17
AM-17,18,19416,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_184000.WAV,GRABADOR-SDZG-AM-17,20190614_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 18:40,60.00046875,,Recorded at 18:40:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:58:00-08:00,WAV,WAV,audio/x-wav,18:40:00 14/06/2019,18
AM-17,19,20571,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_191000.WAV,GRABADOR-SDZG-AM-17,20190622_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 19:10,60.00046875,,Recorded at 19:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:37:29-08:00,WAV,WAV,audio/x-wav,19:10:00 22/06/2019,19
AM-17,20,20146,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_202000.WAV,GRABADOR-SDZG-AM-17,20190619_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 20:20,60.00046875,,Recorded at 20:20:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:00:51-08:00,WAV,WAV,audio/x-wav,20:20:00 19/06/2019,20
AM-17,21,19434,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_214000.WAV,GRABADOR-SDZG-AM-17,20190614_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 21:40,60.00046875,,Recorded at 21:40:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:59:33-08:00,WAV,WAV,audio/x-wav,21:40:00 14/06/2019,21
AM-17,22,21168,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_224000.WAV,GRABADOR-SDZG-AM-17,20190626_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:40,60.00046875,,Recorded at 22:40:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:28:59-08:00,WAV,WAV,audio/x-wav,22:40:00 26/06/2019,22
AM-17,23,21461,AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_233000.WAV,GRABADOR-SDZG-AM-17,20190628_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:30,60.00046875,,Recorded at 23:30:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:54:13-08:00,WAV,WAV,audio/x-wav,23:30:00 28/06/2019,23
AM-2,0,21990,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_003000.WAV,GRABADOR-SDZG-AM-2,20190617_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 00:30,60.00046875,,Recorded at 00:30:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:54:31-08:00,WAV,WAV,audio/x-wav,00:30:00 17/06/2019,0
AM-2,1,24297,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190703_010000.WAV,GRABADOR-SDZG-AM-2,20190703_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:00,60.00046875,,Recorded at 01:00:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:13:45-08:00,WAV,WAV,audio/x-wav,01:00:00 03/07/2019,1
AM-2,2,22868,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_025000.WAV,GRABADOR-SDZG-AM-2,20190623_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 02:50,60.00046875,,Recorded at 02:50:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:10:13-08:00,WAV,WAV,audio/x-wav,02:50:00 23/06/2019,2
AM-2,3,22872,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_033000.WAV,GRABADOR-SDZG-AM-2,20190623_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 03:30,60.00046875,,Recorded at 03:30:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:10:34-08:00,WAV,WAV,audio/x-wav,03:30:00 23/06/2019,3
AM-2,4,22155,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_040000.WAV,GRABADOR-SDZG-AM-2,20190618_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:00,60.00046875,,Recorded at 04:00:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:08:44-08:00,WAV,WAV,audio/x-wav,04:00:00 18/06/2019,4
AM-2,5,24179,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_052000.WAV,GRABADOR-SDZG-AM-2,20190702_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 05:20,60.00046875,,Recorded at 05:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:03:33-08:00,WAV,WAV,audio/x-wav,05:20:00 02/07/2019,5
AM-2,6,23177,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_062000.WAV,GRABADOR-SDZG-AM-2,20190625_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:20,60.00046875,,Recorded at 06:20:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:36:55-08:00,WAV,WAV,audio/x-wav,06:20:00 25/06/2019,6
AM-2,7,22034,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_075000.WAV,GRABADOR-SDZG-AM-2,20190617_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 07:50,60.00046875,,Recorded at 07:50:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:58:19-08:00,WAV,WAV,audio/x-wav,07:50:00 17/06/2019,7
AM-2,8,23624,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190628_085000.WAV,GRABADOR-SDZG-AM-2,20190628_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 08:50,60.00046875,,Recorded at 08:50:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:15:33-08:00,WAV,WAV,audio/x-wav,08:50:00 28/06/2019,8
AM-2,9,23342,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_095000.WAV,GRABADOR-SDZG-AM-2,20190626_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:50,60.00046875,,Recorded at 09:50:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:51:11-08:00,WAV,WAV,audio/x-wav,09:50:00 26/06/2019,9
AM-2,10,24208,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_101000.WAV,GRABADOR-SDZG-AM-2,20190702_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 10:10,60.00046875,,Recorded at 10:10:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:06:03-08:00,WAV,WAV,audio/x-wav,10:10:00 02/07/2019,10
AM-2,11,22055,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_112000.WAV,GRABADOR-SDZG-AM-2,20190617_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 11:20,60.00046875,,Recorded at 11:20:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:00:07-08:00,WAV,WAV,audio/x-wav,11:20:00 17/06/2019,11
AM-2,12,23069,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_122000.WAV,GRABADOR-SDZG-AM-2,20190624_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 12:20,60.00046875,,Recorded at 12:20:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:27:35-08:00,WAV,WAV,audio/x-wav,12:20:00 24/06/2019,12
AM-2,13,23217,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_130000.WAV,GRABADOR-SDZG-AM-2,20190625_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:00,60.00046875,,Recorded at 13:00:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:40:22-08:00,WAV,WAV,audio/x-wav,13:00:00 25/06/2019,13
AM-2,14,22071,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_140000.WAV,GRABADOR-SDZG-AM-2,20190617_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 14:00,60.00046875,,Recorded at 14:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:01:30-08:00,WAV,WAV,audio/x-wav,14:00:00 17/06/2019,14
AM-2,15,23085,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_150000.WAV,GRABADOR-SDZG-AM-2,20190624_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 15:00,60.00046875,,Recorded at 15:00:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:28:58-08:00,WAV,WAV,audio/x-wav,15:00:00 24/06/2019,15
AM-2,16,22949,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_162000.WAV,GRABADOR-SDZG-AM-2,20190623_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:20,60.00046875,,Recorded at 16:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:17:13-08:00,WAV,WAV,audio/x-wav,16:20:00 23/06/2019,16
AM-2,17,22666,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_171000.WAV,GRABADOR-SDZG-AM-2,20190621_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:10,60.00046875,,Recorded at 17:10:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:52:46-08:00,WAV,WAV,audio/x-wav,17:10:00 21/06/2019,17
AM-2,18,22675,AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_184000.WAV,GRABADOR-SDZG-AM-2,20190621_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 18:40,60.00046875,,Recorded at 18:40:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:53:33-08:00,WAV,WAV,audio/x-wav,18:40:00 21/06/2019,18
